"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000134760.6",25.2382176398344,7.77011064733196,2.31517865039031,3.35616028854706,0.000790327489141607,0.0285622856324612
"ENSG00000101746.17",122.707967033841,10.0518383412896,1.74455408334249,5.76183818963679,8.32027465850207e-09,2.95449215278337e-06
"ENSG00000166974.14",2452.96887158432,3.02477780206224,0.821260022893244,3.68309392609438,0.000230420210201653,0.0112632648262353
"ENSG00000141429.15",1163.35194188834,2.52188026651333,0.805146624652022,3.1322000109027,0.00173501634212305,0.0498318912122762
"ENSG00000134775.17",70.311631296252,5.77805304325071,1.31385323777823,4.39779183634056,1.09357787041877e-05,0.000917626441611993
"ENSG00000279319.1",9.61392594405889,-7.08878993153805,2.24772556514007,-3.1537613138712,0.00161180854348859,0.0478823513497294
"ENSG00000150637.10",58.6188162952138,4.96010505658098,1.4532721880838,3.4130599190239,0.000642378166029712,0.0244311955364567
"ENSG00000170677.7",21.2907136854322,-8.23228919650513,2.38670378427761,-3.44922954022836,0.000562188589645544,0.0220190764641839
"ENSG00000167476.11",74.1557044573965,-8.5910485717193,2.11476528242593,-4.06241233630627,4.85681891675037e-05,0.00313861632624406
"ENSG00000220008.5",39.5618108208658,-7.68046608181656,2.17631985947486,-3.5291071982727,0.000416964192076839,0.0180915895211044
"ENSG00000288156.1",47.6003022862999,-9.39449983680867,2.17864013385543,-4.31209344343789,1.61716057310278e-05,0.00123936260805982
"ENSG00000171105.15",288.253384211665,-25.2920689427443,4.78498599390976,-5.28571431033144,1.25215182620113e-07,2.65230104186019e-05
"ENSG00000104921.15",40.8623571052821,-7.72767919197278,2.22897756765666,-3.46691653792504,0.000526465331662757,0.0210738130529887
"ENSG00000233927.6",4360.41856366255,-5.78800744681144,1.13645120599545,-5.09305407594824,3.52341149523183e-07,5.97061652375341e-05
"ENSG00000090339.10",134.688872467854,-4.09989776416549,1.13351772780015,-3.6169683663636,0.000298073715783636,0.0137755219376249
"ENSG00000065989.17",157.842260072499,-3.21618711662454,0.786001892345177,-4.09183126395341,4.27980026802645e-05,0.00285027222216906
"ENSG00000123159.17",40.301368290471,-4.18422964700145,1.1001105563706,-3.8034628635923,0.00014268739219647,0.00779973268239559
"ENSG00000187912.12",227.359618837591,-4.52149601442774,1.39404393547104,-3.24343867462107,0.00118096230416186,0.0387201689849213
"ENSG00000196684.13",452.702106790436,-2.26624354783492,0.720427426120341,-3.14569305063681,0.00165693802422444,0.0486897144652157
"ENSG00000127533.4",85.275370015222,-23.0229097750572,4.78555692089491,-4.8109154599193,1.50240559300278e-06,0.000184366800610582
"ENSG00000096996.16",169.988596852141,-2.69067841546528,0.778723961789482,-3.45524030014716,0.000549802567718767,0.021666767339222
"ENSG00000051128.20",69.3264116087329,-3.95882925962951,1.2150441268838,-3.25817735507486,0.00112130303612788,0.0371760708782311
"ENSG00000105699.18",76.4127351320084,-4.16933357394187,0.914160263003502,-4.56083439925883,5.09507520646911e-06,0.000488710641345034
"ENSG00000188227.15",58.9801034590272,7.57140922919802,1.74235488910678,4.34550347723908,1.38956570543416e-05,0.00110321391313986
"ENSG00000130755.14",308.618853991656,-6.32345685507599,1.34518044895172,-4.70082423514539,2.59113475412482e-06,0.000284297813921997
"ENSG00000105245.10",267.610858055701,3.78976198333581,0.81688894339719,4.6392621836395,3.49655237260443e-06,0.000362761362140069
"ENSG00000268027.5",11.0841909443213,-7.29279886933666,2.18756087547396,-3.333758137248,0.000856811261408866,0.0303889035994107
"ENSG00000167619.13",165.156248970018,5.71378196625825,1.1557064427366,4.94397344772826,7.65461337727604e-07,0.000106127735106215
"ENSG00000130529.17",106.226646268962,-23.9321259322175,4.78539734577289,-5.00107393450986,5.70118423688815e-07,8.60878819770111e-05
"ENSG00000142512.16",995.660526247321,4.28496408288352,1.30935683567363,3.27257166735532,0.00106573850088699,0.0357221491802803
"ENSG00000161551.16",38.7015737227049,8.38699900844223,1.86510469755787,4.4967979649743,6.89844809314147e-06,0.000633784529328316
"ENSG00000283236.1",14.6700304487954,6.98736676922822,2.13770863767778,3.26862447298649,0.00108071630520589,0.0361447464269628
"ENSG00000198093.12",28.941409808097,7.96768914389043,1.95541785903305,4.07467340399071,4.60789681505967e-05,0.00299042699261596
"ENSG00000176024.19",24.9736969293114,4.23571585752804,1.30980439944316,3.23385374131343,0.0012213198358813,0.0393760832367612
"ENSG00000256683.8",13.9020371036018,6.90977981876924,2.16411173949924,3.19289419887723,0.00140854544616795,0.043662045933958
"ENSG00000197619.16",58.5108677005989,5.36651547295889,1.42155090712017,3.77511311489406,0.000159935072426456,0.00849884944103095
"ENSG00000256087.8",79.2107802788501,9.42034628125032,1.7725456663222,5.31458594282442,1.06900120400887e-07,2.32904819461991e-05
"ENSG00000167554.16",79.8602844053557,4.89009601504557,1.13342877141445,4.31442728328046,1.60017192200301e-05,0.001232536463761
"ENSG00000221923.10",43.0054437879722,4.13091783616529,1.1977824922737,3.44880465594697,0.000563073885058797,0.0220190764641839
"ENSG00000167613.17",248.838944499314,-10.3325328953722,2.46559545802383,-4.19068459172688,2.78114046354703e-05,0.00197279875393282
"ENSG00000290720.1",28.6043582194658,7.95103865356373,2.00782535588482,3.96002502421822,7.49419098886571e-05,0.00455354210243789
"ENSG00000166704.14",37.9130896688032,8.3574221116937,1.86117270172457,4.49040656138449,7.10873548352959e-06,0.000645934903731648
"ENSG00000176593.9",17.5319571873793,7.24484211682768,2.14571513609347,3.37642308382919,0.000734349012480288,0.0271833902653808
"ENSG00000198053.13",114.778493703702,-8.22680519744793,1.74765189763138,-4.70734773246197,2.50960607674404e-06,0.000277347842582778
"ENSG00000089057.16",873.987568203758,-2.40763915995798,0.747643961669207,-3.22030175243124,0.001280557282693,0.0405182139384873
"ENSG00000089091.18",107.341784351713,2.64670259971946,0.835554124684005,3.1676016209248,0.00153701981809881,0.0464179985065839
"ENSG00000101336.18",405.428007887369,-7.01906788040031,1.50000941204225,-4.67934922544515,2.87786899124718e-06,0.000309087182996554
"ENSG00000078699.22",774.717388033457,2.91920707354386,0.722810901472235,4.0386871138744,5.37512066915315e-05,0.00338083155483538
"ENSG00000088367.24",30.1827424347118,4.15333126725088,1.26780826724351,3.2759932038313,0.00105291094518473,0.0355794826546555
"ENSG00000226648.3",50.3045726803878,3.70763454327202,1.03577773707284,3.5795657799616,0.000344165609301035,0.0153475722440061
"ENSG00000196090.14",83.0261956019181,22.2472545588158,4.78523898089211,4.64914179786026,3.33319010194067e-06,0.000348181385237652
"ENSG00000168734.15",444.832737489524,2.34545761518968,0.735371037208528,3.18948870231964,0.00142524709902167,0.043973762143114
"ENSG00000100979.16",55.7341494165712,3.24986497821523,1.01315655416125,3.20766318380645,0.00133818118816802,0.0419067788516438
"ENSG00000149654.12",26.4292861026835,7.83665619606476,2.48292072901172,3.15622488648037,0.00159825581304037,0.0476074207122631
"ENSG00000124126.15",364.622313269982,-10.8840127398898,2.49808373013114,-4.35694472871747,1.31890556004032e-05,0.00106426606858068
"ENSG00000185834.10",17.8404596584117,-4.89685629168139,1.54723859265341,-3.16490056215805,0.00155135959840221,0.0467584688443323
"ENSG00000196132.15",71.980161637799,5.95333351357726,1.48028553850468,4.02174672299445,5.77681560057343e-05,0.00358139084245306
"ENSG00000277117.6",20.7926880547787,-6.73699280336849,2.07697425808779,-3.24365734295188,0.00118005614205738,0.0387201689849213
"ENSG00000180530.11",58.2674472599827,-7.2250984492415,1.72616255024697,-4.18564198847192,2.84361244955121e-05,0.00200777469759747
"ENSG00000156265.18",316.683653029896,3.62953035927397,0.843963722310695,4.30057627280074,1.70354523553221e-05,0.00129257554164685
"ENSG00000157617.18",58.4575710724221,-9.69131611729403,2.2242535097996,-4.35710950869408,1.31791338198236e-05,0.00106426606858068
"ENSG00000160179.21",21.7944171483812,-5.20314350273446,1.42917071016449,-3.64067320000954,0.000271926109637508,0.0128291782028928
"ENSG00000160191.19",74.0085060977338,-6.58626668144126,1.34963066922587,-4.88005113667063,1.06058337151773e-06,0.00013821146937263
"ENSG00000160223.19",17.2469170557533,-4.84813064062111,1.4805612370071,-3.27452220106845,0.00105840822073195,0.0356330767646422
"ENSG00000197381.19",196.639348733997,-5.14247555346952,1.04628436124562,-4.91498845241969,8.87876927604783e-07,0.000118109127217995
"ENSG00000211673.2",631.814848249309,-11.6778239936692,2.43497543347759,-4.79586932710494,1.61970845552066e-06,0.000191489718256943
"ENSG00000211676.2",41.4320863169138,-6.73381384600729,1.50169774344845,-4.48413395797212,7.32106616336374e-06,0.000656785765043884
"ENSG00000211677.2",898.763595511845,-9.19645905705803,1.20814735813815,-7.6120342399544,2.69815053197103e-14,6.08269154649913e-11
"ENSG00000211678.2",26.1198798884422,-5.46993019156303,1.59370840845518,-3.43220263038278,0.00059870005326938,0.0231158848415476
"ENSG00000128322.7",69.0938981783435,9.22314220845592,2.14651671296551,4.29679496681567,1.73285336533226e-05,0.00130185944210258
"ENSG00000159496.15",62.5993234473399,4.15730006594975,1.27550387103414,3.25933943468093,0.00111671972132055,0.037104776622788
"ENSG00000099953.11",115.391770410745,3.88564743855289,1.03989880391326,3.73656304241407,0.000186552693274353,0.00951543520109417
"ENSG00000133424.23",118.555125860953,-10.7121370398233,2.159957388789,-4.95942054015665,7.07037600980435e-07,9.98428745606723e-05
"ENSG00000221963.7",68.1868140327573,-6.44407048111356,1.41198371099899,-4.56384194160024,5.02258980880772e-06,0.00048480707072232
"ENSG00000289963.2",42.2373287819172,-5.43584048263373,1.32692995752522,-4.09655419399213,4.19345352469886e-05,0.00280501577654309
"ENSG00000128274.18",62.0284420213651,-7.31676913690542,1.64267280073783,-4.45418535792336,8.42123253538359e-06,0.000725605748006413
"ENSG00000138964.19",62.7052724945937,-5.73807574188145,1.83119773970093,-3.13350962459062,0.00172729253725846,0.0497036575202429
"ENSG00000075275.18",78.5862562656393,-4.53315426259666,1.12260186332245,-4.03807833454005,5.38908585374154e-05,0.00338083155483538
"ENSG00000196576.17",598.754183466079,-4.47055976509006,0.974695104667963,-4.58662380028366,4.50471328169223e-06,0.000446112871812262
"ENSG00000047644.20",846.003281772843,-9.2821616259835,1.39335871303204,-6.66171714373889,2.70646543241964e-11,2.5797690193645e-08
"ENSG00000205542.12",655.47678687359,-2.70367668016562,0.850340088604785,-3.17952395329467,0.00147517176742627,0.0451510863470217
"ENSG00000289596.2",35.2120024848571,-7.51683204831925,2.39840730650959,-3.13409320757053,0.00172386089215886,0.0496986814108031
"ENSG00000149970.16",35.9535349745127,-8.99238310659489,1.86167610787503,-4.83026186378845,1.36353604168396e-06,0.000173294068097684
"ENSG00000165175.18",249.032853033508,-10.3425166974344,2.15817435215295,-4.79225262181293,1.64919058632018e-06,0.000193475427938223
"ENSG00000171659.17",296.58162214697,-6.78937550593821,1.83292118232592,-3.70412845429758,0.000212118757103923,0.0105375347380844
"ENSG00000171657.7",56.2824563226852,-5.86031749494315,1.51568675949675,-3.86644368186534,0.000110433951206553,0.00632274831037061
"ENSG00000270069.5",32.9257811020488,-8.86208845802355,2.2300439368671,-3.97395240134754,7.06896958986203e-05,0.00432967290020023
"ENSG00000102007.12",523.207788882742,-3.24044637726596,0.946023691983956,-3.42533321810393,0.000614045808291888,0.0235889486706791
"ENSG00000229807.15",832.400804149441,25.4606630311592,4.7847861708613,5.32117050208245,1.03101714444568e-07,2.31067015951806e-05
"ENSG00000124429.19",69.6318544679382,4.74413683552159,1.39303551055004,3.40561084020635,0.000660162091732992,0.0248595853358515
"ENSG00000102271.15",252.109391531363,23.7914156263586,4.78490165035028,4.97218487753389,6.62025260640897e-07,9.52504457550407e-05
"ENSG00000175556.19",30.7069823632038,8.05310097992748,2.47777080551017,3.25013958596116,0.00115348376000431,0.0381600451709885
"ENSG00000203950.7",26.4366411863508,-8.54517627892997,2.37767621522335,-3.59391923266023,0.00032574084973118,0.0147414649829383
"ENSG00000210196.2",1441.08458591438,-2.7867817058418,0.887441468643363,-3.14024282649533,0.00168807848359979,0.048944648200343
"ENSG00000301761.1",34.1044204283564,-5.87326261432219,1.46600218840422,-4.00631231029428,6.16740904590195e-05,0.00379270787738107
"ENSG00000278384.1",18.309409165757,-8.02123245921364,2.07834537109102,-3.85943191674775,0.000113650914040067,0.00646750033591442
"ENSG00000275063.1",142.735617912117,22.9996592973513,4.78502857882271,4.80658765532599,1.53528186201193e-06,0.000184366800610582
