"GeneID","SRR390728","SRR390729","SRR390730","SRR390731"
"ENSG00000254449.1",18,30,14,21
"ENSG00000166257.11",0,2,2,0
"ENSG00000254467.3",0,0,0,0
"ENSG00000307272.1",0,0,0,0
"ENSG00000166261.12",252,130,110,148
"ENSG00000290080.2",0,0,0,0
"ENSG00000221931.3",0,0,0,0
"ENSG00000200197.1",0,0,0,0
"ENSG00000196099.5",0,0,0,0
"ENSG00000290781.1",0,0,0,0
"ENSG00000254613.3",0,0,0,0
"ENSG00000254430.1",0,0,0,0
"ENSG00000204300.7",0,0,0,0
"ENSG00000181518.4",0,0,0,0
"ENSG00000171014.3",0,0,0,0
"ENSG00000181499.3",0,0,0,0
"ENSG00000196248.6",0,0,0,0
"ENSG00000198674.3",0,0,0,0
"ENSG00000226461.3",0,0,0,0
"ENSG00000254737.3",0,0,0,0
"ENSG00000236981.1",0,0,0,0
"ENSG00000234560.5",0,0,0,0
"ENSG00000182634.9",0,0,0,0
"ENSG00000213182.4",0,0,0,0
"ENSG00000306922.1",0,0,0,0
"ENSG00000306943.1",0,0,0,0
"ENSG00000308936.1",0,0,0,0
"ENSG00000186268.4",0,0,0,0
"ENSG00000290668.1",0,0,0,0
"ENSG00000213181.4",0,0,0,0
"ENSG00000110002.17",0,0,4,0
"ENSG00000196403.4",0,0,0,0
"ENSG00000197309.5",0,0,0,0
"ENSG00000239426.4",0,0,0,0
"ENSG00000302561.1",0,0,0,0
"ENSG00000255425.6",0,0,0,0
"ENSG00000181214.8",0,0,0,0
"ENSG00000276316.1",0,0,0,0
"ENSG00000197849.7",0,0,0,0
"ENSG00000255298.5",0,0,0,0
"ENSG00000255116.2",0,0,0,0
"ENSG00000196341.3",0,0,0,0
"ENSG00000279116.3",0,0,0,0
"ENSG00000254976.1",0,0,0,0
"ENSG00000255225.1",0,0,0,0
"ENSG00000255030.1",0,0,0,0
"ENSG00000290694.1",0,0,0,0
"ENSG00000227737.4",0,0,0,0
"ENSG00000229254.1",0,0,0,0
"ENSG00000284680.3",0,0,0,0
"ENSG00000284609.2",0,0,0,0
"ENSG00000285561.2",0,0,0,0
"ENSG00000255048.1",0,0,0,0
"ENSG00000280090.3",0,0,0,0
"ENSG00000197125.3",0,0,0,0
"ENSG00000255510.1",0,0,0,0
"ENSG00000290695.1",0,0,0,1
"ENSG00000229386.4",0,0,0,0
"ENSG00000254646.1",0,0,0,0
"ENSG00000255315.1",0,0,0,0
"ENSG00000254937.1",0,0,0,0
"ENSG00000170953.4",0,0,0,0
"ENSG00000196119.8",0,0,0,0
"ENSG00000302177.1",0,0,0,0
"ENSG00000255341.1",0,0,0,0
"ENSG00000154143.3",0,2,0,0
"ENSG00000154144.14",380,198,202,324
"ENSG00000110013.14",22,1,28,23
"ENSG00000200278.1",0,0,0,0
"ENSG00000064199.8",23,7,18,4
"ENSG00000309835.1",0,0,0,0
"ENSG00000154146.14",0,2,3,7
"ENSG00000255045.2",2,4,0,4
"ENSG00000019102.13",0,1,0,1
"ENSG00000149564.13",2,5,12,1
"ENSG00000250073.5",4,0,6,18
"ENSG00000120458.13",120,58,40,148
"ENSG00000279342.2",23,22,17,24
"ENSG00000254509.1",0,0,0,0
"ENSG00000245498.8",101,8,5,22
"ENSG00000254941.1",0,0,0,0
"ENSG00000303095.1",0,0,0,0
"ENSG00000154134.15",0,10,0,2
"ENSG00000154133.16",0,0,0,0
"ENSG00000254568.1",0,0,0,0
"ENSG00000254943.2",0,0,0,0
"ENSG00000165478.9",0,0,0,0
"ENSG00000221932.7",0,0,0,0
"ENSG00000285825.3",0,4,2,0
"ENSG00000149548.16",0,51,4,54
"ENSG00000303530.1",0,0,1,0
"ENSG00000134955.13",0,8,27,2
"ENSG00000150433.11",199,85,57,85
"ENSG00000289631.2",4,1,0,0
"ENSG00000255475.2",0,0,0,0
"ENSG00000187686.5",0,0,0,0
"ENSG00000254880.1",0,0,0,0
"ENSG00000165495.17",0,4,0,0
"ENSG00000259290.1",0,0,0,0
"ENSG00000301066.1",0,0,0,0
"ENSG00000254932.2",0,0,0,0
"ENSG00000222844.1",0,0,0,0
"ENSG00000149557.15",17,1,4,2
"ENSG00000255537.1",0,0,0,0
"ENSG00000149547.16",782,265,397,296
"ENSG00000222297.1",0,0,0,0
"ENSG00000134910.15",731,482,780,366
"ENSG00000288907.3",0,0,0,0
"ENSG00000149554.16",596,409,238,283
"ENSG00000252255.1",0,0,0,1
"ENSG00000134940.14",3,7,3,9
"ENSG00000297941.1",1,0,0,0
"ENSG00000171053.10",0,0,0,0
"ENSG00000196844.9",0,0,0,0
"ENSG00000236027.3",0,0,0,0
"ENSG00000297960.1",1,0,0,1
"ENSG00000237353.7",5,0,1,0
"ENSG00000260209.1",1,0,0,0
"ENSG00000198331.12",98,28,111,44
"ENSG00000110060.10",129,45,62,60
"ENSG00000255027.3",0,0,0,0
"ENSG00000109832.15",2,0,0,2
"ENSG00000254790.1",0,0,0,0
"ENSG00000283703.3",0,0,0,0
"ENSG00000064309.17",12,78,2,2
"ENSG00000254759.1",298,26,12,26
"ENSG00000261257.2",0,3,0,0
"ENSG00000300825.1",0,0,0,0
"ENSG00000287666.2",0,2,0,0
"ENSG00000310186.1",0,0,0,0
"ENSG00000310207.1",0,0,0,0
"ENSG00000254833.1",0,2,0,0
"ENSG00000254771.1",0,0,0,0
"ENSG00000165526.10",444,91,179,107
"ENSG00000254694.1",9,0,4,3
"ENSG00000197798.10",104,87,46,44
"ENSG00000222067.1",0,0,0,0
"ENSG00000240098.3",1,1,0,0
"ENSG00000182934.13",1171,1148,965,369
"ENSG00000110074.13",310,132,178,118
"ENSG00000243607.3",1,0,0,0
"ENSG00000150455.16",257,85,34,38
"ENSG00000254905.1",0,0,0,0
"ENSG00000255062.3",34,11,4,12
"ENSG00000110063.11",590,109,120,123
"ENSG00000280832.4",58,14,14,7
"ENSG00000110080.21",159,21,17,16
"ENSG00000278215.1",0,0,0,0
"ENSG00000149571.12",4,0,0,0
"ENSG00000303243.1",0,0,0,0
"ENSG00000257271.1",0,0,0,0
"ENSG00000254607.4",2,0,0,0
"ENSG00000295928.1",0,0,0,0
"ENSG00000254938.2",0,0,0,0
"ENSG00000279358.1",0,0,0,0
"ENSG00000254960.3",0,0,0,0
"ENSG00000266215.1",0,0,0,0
"ENSG00000255317.2",0,0,0,0
"ENSG00000218109.6",0,0,0,0
"ENSG00000255087.7",0,0,0,0
"ENSG00000308195.1",0,0,0,0
"ENSG00000299191.1",0,0,0,0
"ENSG00000272642.2",0,0,0,0
"ENSG00000273409.4",0,0,0,0
"ENSG00000307024.1",0,0,0,0
"ENSG00000222774.1",0,0,0,0
"ENSG00000223315.1",0,0,0,0
"ENSG00000254591.1",0,0,0,0
"ENSG00000306700.1",0,0,0,0
"ENSG00000305648.1",0,0,0,0
"ENSG00000296906.1",0,0,0,0
"ENSG00000254612.2",35,23,30,22
"ENSG00000307057.1",0,0,0,0
"ENSG00000297136.1",0,0,0,0
"ENSG00000301990.1",1,0,0,0
"ENSG00000273415.4",0,0,0,0
"ENSG00000272575.7",0,0,0,0
"ENSG00000307601.1",4,0,0,0
"ENSG00000289398.2",142,0,0,1
"ENSG00000307618.1",0,0,0,0
"ENSG00000289093.2",7,0,0,0
"ENSG00000307544.1",3,0,0,0
"ENSG00000307650.1",0,0,0,0
"ENSG00000289936.2",0,0,0,0
"ENSG00000301312.1",0,0,0,0
"ENSG00000296974.1",0,1,0,0
"ENSG00000134954.15",4960,2631,149,1535
"ENSG00000276176.1",1,1,0,1
"ENSG00000254588.1",0,0,0,0
"ENSG00000308547.1",1,1,0,0
"ENSG00000245008.5",12,0,0,1
"ENSG00000308574.1",0,0,0,0
"ENSG00000288975.1",0,0,0,0
"ENSG00000151702.19",1532,18,390,538
"ENSG00000254703.5",11,0,7,2
"ENSG00000151704.17",4,0,3,10
"ENSG00000174370.13",0,0,0,2
"ENSG00000255369.1",0,0,0,0
"ENSG00000120457.13",0,0,0,0
"ENSG00000120471.16",0,0,0,0
"ENSG00000134909.19",0,0,0,0
"ENSG00000212597.1",0,0,0,0
"ENSG00000206847.1",0,0,0,0
"ENSG00000199260.1",0,0,0,0
"ENSG00000293970.1",0,0,0,0
"ENSG00000308452.1",0,0,0,0
"ENSG00000308432.1",0,0,0,0
"ENSG00000255259.2",0,0,0,0
"ENSG00000306048.1",0,0,0,0
"ENSG00000043039.7",0,0,0,0
"ENSG00000240121.1",0,0,0,0
"ENSG00000281386.2",0,0,0,0
"ENSG00000281097.1",0,0,0,0
"ENSG00000307144.1",0,0,0,0
"ENSG00000301999.1",0,0,0,0
"ENSG00000287426.2",0,0,0,0
"ENSG00000304507.1",0,0,0,0
"ENSG00000255188.1",0,0,0,0
"ENSG00000151715.9",12,7,5,5
"ENSG00000289223.2",6,0,0,1
"ENSG00000170322.16",932,406,251,273
"ENSG00000302681.1",1,2,0,1
"ENSG00000170325.17",952,285,106,673
"ENSG00000233220.4",4,1,0,0
"ENSG00000255057.1",0,0,0,0
"ENSG00000304762.1",0,0,0,1
"ENSG00000255262.3",0,1,1,0
"ENSG00000255535.2",0,0,0,0
"ENSG00000084234.19",4183,1331,558,1929
"ENSG00000244451.1",0,0,0,4
"ENSG00000274197.1",0,0,1,0
"ENSG00000149418.12",73,8,359,702
"ENSG00000196323.15",1861,842,266,223
"ENSG00000255358.1",1,0,2,0
"ENSG00000255220.1",17,18,6,12
"ENSG00000272412.2",0,3,0,0
"ENSG00000175773.16",4,5,3,1
"ENSG00000301332.1",1,0,0,0
"ENSG00000134917.11",0,0,1,0
"ENSG00000307036.1",0,0,0,0
"ENSG00000166106.5",0,0,0,0
"ENSG00000301321.1",0,0,0,0
"ENSG00000301348.1",0,0,0,0
"ENSG00000255155.1",0,0,0,0
"ENSG00000236616.3",0,0,0,0
"ENSG00000294232.1",0,0,0,0
"ENSG00000175728.5",0,0,2,1
"ENSG00000274999.1",0,0,0,0
"ENSG00000305090.1",0,0,0,0
"ENSG00000305065.1",0,0,0,0
"ENSG00000288013.3",0,0,0,0
"ENSG00000255352.1",0,0,0,0
"ENSG00000254842.7",0,1,0,0
"ENSG00000120451.11",695,425,258,270
"ENSG00000255455.2",0,0,0,0
"ENSG00000301392.1",0,0,0,0
"ENSG00000301370.1",0,0,0,0
"ENSG00000242673.3",0,0,0,0
"ENSG00000297702.1",0,0,0,0
"ENSG00000237612.2",9,1,0,0
"ENSG00000300017.1",0,0,0,0
"ENSG00000299973.1",3,0,0,0
"ENSG00000227125.1",5,0,0,0
"ENSG00000231698.4",0,0,0,0
"ENSG00000182667.15",0,0,0,0
"ENSG00000252351.1",0,0,0,0
"ENSG00000237654.7",0,0,0,0
"ENSG00000285980.3",0,0,0,0
"ENSG00000224795.5",0,0,0,0
"ENSG00000300914.1",0,0,0,0
"ENSG00000271624.1",0,0,0,0
"ENSG00000238117.2",0,0,0,0
"ENSG00000294035.1",0,0,0,0
"ENSG00000224700.2",0,0,0,0
"ENSG00000298672.1",0,0,0,0
"ENSG00000238262.1",0,0,0,0
"ENSG00000279090.1",0,0,0,0
"ENSG00000183715.15",0,0,0,0
"ENSG00000283489.1",0,0,0,0
"ENSG00000279497.1",0,0,0,0
"ENSG00000255371.1",0,0,0,0
"ENSG00000279711.1",0,0,0,0
"ENSG00000309196.1",0,0,0,0
"ENSG00000279189.1",0,0,0,0
"ENSG00000254896.1",0,0,0,0
"ENSG00000287068.2",0,0,0,0
"ENSG00000255258.3",0,0,0,0
"ENSG00000299312.1",0,0,0,0
"ENSG00000166118.8",0,0,0,0
"ENSG00000213153.3",1,0,0,0
"ENSG00000080854.16",961,169,0,0
"ENSG00000284020.1",0,0,0,0
"ENSG00000301905.1",2,0,0,0
"ENSG00000299430.1",1,2,0,0
"ENSG00000302493.1",0,0,0,0
"ENSG00000305360.1",1,0,0,0
"ENSG00000255406.4",2,3,0,0
"ENSG00000204241.10",20,12,0,0
"ENSG00000305423.1",0,0,0,0
"ENSG00000254648.1",3,1,0,0
"ENSG00000295458.1",2,0,0,0
"ENSG00000166086.14",13,18,3,2
"ENSG00000254481.1",9,4,1,1
"ENSG00000151503.15",2169,1029,766,640
"ENSG00000254616.1",0,0,0,5
"ENSG00000255348.2",1,0,1,2
"ENSG00000151502.12",113,53,222,41
"ENSG00000151500.16",270,112,137,127
"ENSG00000151498.13",197,55,110,85
"ENSG00000294256.1",1,0,1,1
"ENSG00000289399.3",1,0,1,1
"ENSG00000166105.17",0,0,0,0
"ENSG00000308440.1",0,0,0,0
"ENSG00000254442.1",0,0,0,0
"ENSG00000149328.17",0,0,0,0
"ENSG00000109956.14",0,0,0,0
"ENSG00000255545.9",1,0,0,0
"ENSG00000301265.1",0,0,0,0
"ENSG00000254573.2",0,0,0,0
"ENSG00000294857.1",0,0,2,0
"ENSG00000255344.3",0,0,0,0
"ENSG00000254989.1",0,0,0,0
"ENSG00000285640.2",0,0,0,0
"ENSG00000309662.1",0,0,0,0
"ENSG00000251226.3",0,0,0,0
"ENSG00000297868.1",0,0,0,0
"ENSG00000304250.1",0,0,0,0
"ENSG00000287251.2",0,0,0,0
"ENSG00000301353.1",0,0,0,0
"ENSG00000255327.1",0,0,0,0
"ENSG00000285735.3",0,0,0,0
"ENSG00000301659.1",0,0,0,0
"ENSG00000279046.1",0,0,0,0
"ENSG00000299455.1",0,0,0,0
"ENSG00000255512.2",0,0,0,0
"ENSG00000256263.1",0,0,0,0
"ENSG00000304414.1",0,0,0,0
"ENSG00000304309.1",131,92,50,16
"ENSG00000226210.3",0,0,0,0
"ENSG00000304492.1",0,0,0,0
"ENSG00000304454.1",0,0,0,0
"ENSG00000249054.2",0,0,0,0
"ENSG00000296614.1",0,0,0,0
"ENSG00000120645.12",0,0,0,0
"ENSG00000256948.2",0,0,0,0
"ENSG00000249695.6",2,0,0,0
"ENSG00000256540.3",0,0,0,0
"ENSG00000255671.2",0,0,1,0
"ENSG00000309458.1",0,2,0,1
"ENSG00000111181.14",1,0,8,0
"ENSG00000256577.3",0,0,0,0
"ENSG00000010379.17",0,0,19,0
"ENSG00000255746.1",0,0,0,0
"ENSG00000261799.1",34,21,60,29
"ENSG00000290285.1",0,0,0,0
"ENSG00000073614.13",1253,1386,1319,640
"ENSG00000120647.11",159,168,172,82
"ENSG00000304668.1",6,1,1,0
"ENSG00000303058.1",0,1,1,1
"ENSG00000139044.13",1,0,1,2
"ENSG00000295765.1",0,1,0,0
"ENSG00000304192.1",1,0,0,0
"ENSG00000171840.14",71,9,17,1
"ENSG00000301724.1",1,0,0,0
"ENSG00000256020.4",2,0,1,1
"ENSG00000238370.1",0,0,0,0
"ENSG00000255825.1",1,0,0,0
"ENSG00000177406.6",63,54,21,27
"ENSG00000256672.2",2,0,0,0
"ENSG00000301690.1",1,0,0,0
"ENSG00000301742.1",0,0,0,0
"ENSG00000060237.20",6444,5263,4763,2371
"ENSG00000221439.1",1,1,0,0
"ENSG00000285704.1",19,0,0,1
"ENSG00000002016.19",247,147,177,141
"ENSG00000299067.1",0,1,0,0
"ENSG00000250132.7",16,7,15,6
"ENSG00000082805.22",563,771,390,383
"ENSG00000275811.1",4,4,2,1
"ENSG00000249028.2",2,5,0,2
"ENSG00000267285.1",0,0,0,0
"ENSG00000249628.4",2,13,0,1
"ENSG00000111186.14",9,32,30,17
"ENSG00000171823.8",38,190,210,59
"ENSG00000295182.1",0,0,0,0
"ENSG00000289832.2",0,0,0,5
"ENSG00000266043.1",0,0,0,0
"ENSG00000308889.1",0,0,0,0
"ENSG00000006831.11",639,839,1534,833
"ENSG00000296318.1",0,0,0,0
"ENSG00000271500.1",14,10,2,10
"ENSG00000285627.1",3,12,13,7
"ENSG00000243663.1",26,5,7,9
"ENSG00000151062.15",9,10,1892,3
"ENSG00000287698.2",2,0,22,0
"ENSG00000166159.11",1,0,149,0
"ENSG00000256706.3",2,0,6,0
"ENSG00000235049.1",0,0,2,0
"ENSG00000151065.15",291,277,183,54
"ENSG00000151067.23",10,1,0,6
"ENSG00000203593.4",1,0,0,0
"ENSG00000256837.1",0,0,0,0
"ENSG00000278255.1",0,0,0,0
"ENSG00000256025.2",2,0,0,0
"ENSG00000256721.2",0,0,0,0
"ENSG00000285555.1",0,0,0,0
"ENSG00000285734.2",0,0,0,0
"ENSG00000256769.1",0,0,0,0
"ENSG00000203648.3",0,0,0,0
"ENSG00000258325.3",7,10,9,12
"ENSG00000283587.1",0,0,0,0
"ENSG00000274659.5",17,0,0,2
"ENSG00000256902.1",1,0,0,1
"ENSG00000255669.3",0,0,0,1
"ENSG00000224438.3",5,0,0,1
"ENSG00000256030.2",2,0,0,0
"ENSG00000004478.9",468,1583,1684,693
"ENSG00000111203.14",214,223,242,225
"ENSG00000288984.1",4,6,5,2
"ENSG00000053702.15",29,22,40,22
"ENSG00000283297.2",28,15,17,9
"ENSG00000111206.14",647,700,671,838
"ENSG00000171792.12",287,239,267,377
"ENSG00000078246.18",323,360,306,141
"ENSG00000278356.1",3,5,3,0
"ENSG00000252996.1",0,0,0,0
"ENSG00000308641.1",1,0,0,0
"ENSG00000197905.10",130,2,0,105
"ENSG00000250899.3",29,0,0,10
"ENSG00000289980.2",0,0,1,0
"ENSG00000234589.4",11,0,7,10
"ENSG00000011105.15",14,2,0,0
"ENSG00000278469.1",0,0,0,0
"ENSG00000256197.1",0,0,0,0
"ENSG00000275850.1",0,0,0,0
"ENSG00000301263.1",0,0,0,0
"ENSG00000227081.5",2024,1363,2662,2200
"ENSG00000301277.1",0,0,0,0
"ENSG00000291189.2",0,0,0,0
"ENSG00000250770.6",0,0,0,0
"ENSG00000236908.3",0,0,2,0
"ENSG00000257048.2",0,0,0,0
"ENSG00000111218.13",1,0,0,0
"ENSG00000290204.2",0,0,0,0
"ENSG00000256691.1",0,0,0,0
"ENSG00000243507.1",0,0,0,0
"ENSG00000287243.2",0,0,0,0
"ENSG00000296676.1",0,0,0,0
"ENSG00000130038.11",479,323,560,203
"ENSG00000280202.1",146,124,120,47
"ENSG00000222338.1",0,0,0,0
"ENSG00000283138.1",12,4,4,6
"ENSG00000111224.15",297,130,205,122
"ENSG00000118976.5",21,19,12,11
"ENSG00000256862.6",3,2,0,0
"ENSG00000305873.1",4,1,0,0
"ENSG00000288729.3",0,0,0,0
"ENSG00000310182.1",0,0,0,0
"ENSG00000298675.1",0,0,0,0
"ENSG00000256969.3",0,0,0,0
"ENSG00000308279.1",0,0,0,0
"ENSG00000256356.1",16,15,16,8
"ENSG00000293068.2",0,0,0,0
"ENSG00000242444.4",0,0,0,0
"ENSG00000294684.1",0,0,0,0
"ENSG00000289105.2",0,0,0,0
"ENSG00000294992.1",0,0,0,0
"ENSG00000298123.1",0,0,0,0
"ENSG00000298091.1",0,0,0,0
"ENSG00000255920.5",0,0,0,0
"ENSG00000118971.10",2,3,32,10
"ENSG00000285901.2",0,0,0,0
"ENSG00000290063.1",0,0,0,0
"ENSG00000296658.1",0,0,0,0
"ENSG00000078237.8",30,78,281,59
"ENSG00000305724.1",0,0,0,0
"ENSG00000293166.1",2,0,0,4
"ENSG00000213970.5",0,0,1,0
"ENSG00000118972.3",0,0,1,0
"ENSG00000308551.1",0,0,1,0
"ENSG00000111241.3",0,0,0,0
"ENSG00000047621.13",175,133,161,159
"ENSG00000111247.16",384,372,188,270
"ENSG00000010219.14",55,59,111,76
"ENSG00000256748.1",0,0,0,0
"ENSG00000272921.1",0,0,0,0
"ENSG00000111254.9",13,5,8,0
"ENSG00000256799.1",3,5,0,0
"ENSG00000256381.1",0,0,1,1
"ENSG00000139180.12",103,72,82,54
"ENSG00000255639.3",0,0,0,0
"ENSG00000255474.1",0,0,2,1
"ENSG00000130035.10",4,0,0,3
"ENSG00000256988.2",111,21,0,34
"ENSG00000151079.8",100,2,0,8
"ENSG00000255608.1",0,0,0,0
"ENSG00000297718.1",0,0,0,0
"ENSG00000286866.2",0,0,0,0
"ENSG00000287835.2",0,0,0,0
"ENSG00000256654.5",0,0,0,0
"ENSG00000111262.6",0,0,0,0
"ENSG00000284513.2",0,0,0,0
"ENSG00000255996.1",2,0,0,0
"ENSG00000130037.5",0,0,0,0
"ENSG00000307076.1",0,0,0,0
"ENSG00000285523.2",0,0,0,0
"ENSG00000256417.2",0,0,0,0
"ENSG00000302897.1",0,0,0,0
"ENSG00000256115.7",0,0,0,0
"ENSG00000256146.1",0,0,0,0
"ENSG00000256218.2",0,0,0,0
"ENSG00000255983.1",0,0,0,0
"ENSG00000302923.1",0,0,0,0
"ENSG00000185652.12",0,0,0,0
"ENSG00000294289.1",0,0,0,0
"ENSG00000047617.18",0,0,0,0
"ENSG00000296497.1",0,0,0,0
"ENSG00000255973.1",8,0,1,0
"ENSG00000303152.1",0,0,0,0
"ENSG00000110799.15",0,0,2,0
"ENSG00000240533.3",0,0,0,0
"ENSG00000294938.1",0,0,0,0
"ENSG00000255775.2",0,0,0,0
"ENSG00000305481.1",0,1,0,0
"ENSG00000305460.1",0,0,0,0
"ENSG00000305431.1",0,0,0,0
"ENSG00000010278.16",0,0,2,0
"ENSG00000305396.1",0,0,0,0
"ENSG00000202318.1",0,0,0,0
"ENSG00000256103.2",1,2,37,4
"ENSG00000305449.1",0,2,0,0
"ENSG00000295022.1",0,0,0,0
"ENSG00000008323.17",0,0,0,0
"ENSG00000067182.10",0,2,3,0
"ENSG00000265388.2",0,0,0,0
"ENSG00000111319.14",0,1,0,0
"ENSG00000111321.12",0,0,0,0
"ENSG00000256433.3",1,0,0,0
"ENSG00000213942.3",3,284,528,448
"ENSG00000224906.3",1,0,1,0
"ENSG00000215039.10",49,117,223,36
"ENSG00000139193.5",399,284,17,266
"ENSG00000139192.13",41,191,141,40
"ENSG00000139190.17",624,2605,236,391
"ENSG00000276718.1",7,35,11,6
"ENSG00000256913.1",0,0,0,1
"ENSG00000111639.9",380,780,1830,598
"ENSG00000010292.14",1658,3253,1742,2340
"ENSG00000239002.3",0,2,2,0
"ENSG00000276232.1",0,0,0,0
"ENSG00000255966.2",46,48,20,27
"ENSG00000295772.1",4,3,0,3
"ENSG00000111640.16",17239,50824,22979,15889
"ENSG00000269968.2",0,0,0,2
"ENSG00000010295.21",155,119,169,199
"ENSG00000245667.2",1,0,1,7
"ENSG00000111641.14",30,103,80,61
"ENSG00000285238.2",0,0,0,0
"ENSG00000111642.17",273,230,249,182
"ENSG00000247853.2",7,13,0,4
"ENSG00000251898.1",0,0,1,1
"ENSG00000301109.1",16,1,13,12
"ENSG00000301135.1",0,0,0,0
"ENSG00000184574.11",242,72,201,149
"ENSG00000111644.8",74,27,36,2
"ENSG00000111653.21",190,94,99,91
"ENSG00000219410.7",3,7,5,5
"ENSG00000126746.19",524,508,762,581
"ENSG00000289303.3",31,16,8,7
"ENSG00000300994.1",10,2,0,5
"ENSG00000139200.15",5,13,2,2
"ENSG00000300918.1",0,4,0,0
"ENSG00000252186.1",0,0,0,0
"ENSG00000288814.2",0,0,0,0
"ENSG00000270068.1",0,0,0,0
"ENSG00000111652.11",238,349,240,196
"ENSG00000269892.1",0,0,6,3
"ENSG00000089693.12",885,1208,1073,633
"ENSG00000159335.19",41,24,606,93
"ENSG00000089692.10",0,4,2,0
"ENSG00000297457.1",0,0,0,0
"ENSG00000244532.1",0,0,0,0
"ENSG00000010610.11",2,2,0,1
"ENSG00000250510.9",3,0,1,0
"ENSG00000110811.21",12,11,0,0
"ENSG00000111664.12",81,465,7,13
"ENSG00000111665.13",403,602,742,755
"ENSG00000111667.15",766,800,1215,789
"ENSG00000111669.16",1589,4078,3208,2542
"ENSG00000111671.11",32,394,69,47
"ENSG00000293161.1",5,14,2,2
"ENSG00000010626.16",105,14,5,50
"ENSG00000240370.7",0,0,0,0
"ENSG00000290712.1",5,26,2,9
"ENSG00000248593.4",0,0,0,0
"ENSG00000275703.1",1,2,0,1
"ENSG00000111674.10",116,387,104,187
"ENSG00000293728.1",0,0,1,0
"ENSG00000111676.16",31,573,778,66
"ENSG00000111678.12",8,239,572,55
"ENSG00000272173.3",1,4,4,0
"ENSG00000238923.1",0,0,0,0
"ENSG00000111679.18",5,1961,4258,366
"ENSG00000295827.1",0,1,0,0
"ENSG00000257084.3",0,0,1,0
"ENSG00000207713.3",0,0,0,0
"ENSG00000207708.1",0,0,0,0
"ENSG00000271969.1",0,0,0,0
"ENSG00000215021.11",1265,2174,4037,1835
"ENSG00000238795.1",0,0,0,0
"ENSG00000126749.18",61,66,96,63
"ENSG00000290146.1",29,16,15,5
"ENSG00000111684.12",70,141,163,109
"ENSG00000182326.18",5,2,41,0
"ENSG00000295785.1",12,7,13,2
"ENSG00000295846.1",0,0,1,0
"ENSG00000239701.1",0,0,2,0
"ENSG00000302800.1",0,0,0,0
"ENSG00000257078.1",1,0,0,0
"ENSG00000159403.19",1,4,1,0
"ENSG00000139178.13",33,110,58,17
"ENSG00000205885.9",56,86,256,45
"ENSG00000139194.9",12,14,69,8
"ENSG00000200345.2",0,0,0,0
"ENSG00000139182.16",122,142,653,276
"ENSG00000256967.2",7,8,37,17
"ENSG00000285770.1",0,1,0,0
"ENSG00000255572.1",0,0,0,0
"ENSG00000139197.12",475,472,543,281
"ENSG00000256480.1",0,0,0,0
"ENSG00000299889.1",0,0,1,0
"ENSG00000215009.6",0,0,13,0
"ENSG00000298994.1",0,1,0,0
"ENSG00000177675.10",0,181,233,0
"ENSG00000255836.1",4,0,0,3
"ENSG00000177575.14",0,0,0,0
"ENSG00000290059.1",0,0,0,0
"ENSG00000235868.3",0,0,0,0
"ENSG00000303381.1",0,0,0,0
"ENSG00000256331.1",0,0,0,0
"ENSG00000255977.1",2,3,6,2
"ENSG00000284327.1",0,0,0,0
"ENSG00000284591.1",0,0,0,0
"ENSG00000284522.1",0,0,0,0
"ENSG00000285142.1",0,0,0,0
"ENSG00000111701.7",0,0,0,0
"ENSG00000184344.4",0,0,0,0
"ENSG00000187569.4",0,0,0,0
"ENSG00000198178.12",1,0,1,0
"ENSG00000205857.2",0,0,0,0
"ENSG00000201549.1",0,0,0,0
"ENSG00000111704.12",1,0,0,0
"ENSG00000199912.1",0,0,0,0
"ENSG00000173262.13",1,0,5,4
"ENSG00000287713.2",0,0,1,2
"ENSG00000201663.1",0,0,0,0
"ENSG00000278459.1",0,0,0,0
"ENSG00000241828.2",0,0,0,0
"ENSG00000295410.1",0,0,0,0
"ENSG00000255885.1",0,0,0,0
"ENSG00000297601.1",0,0,0,0
"ENSG00000290484.2",0,0,0,0
"ENSG00000176654.13",0,0,0,0
"ENSG00000255356.2",0,0,0,0
"ENSG00000059804.19",39,227,1268,320
"ENSG00000288043.2",0,0,1,2
"ENSG00000294753.1",0,0,0,0
"ENSG00000294711.1",4,10,15,17
"ENSG00000206636.1",0,0,0,0
"ENSG00000240739.1",0,0,0,0
"ENSG00000255964.1",3,0,0,6
"ENSG00000255581.1",1,0,1,4
"ENSG00000294692.1",0,1,0,0
"ENSG00000294731.1",0,0,0,0
"ENSG00000065970.10",131,162,188,72
"ENSG00000171860.6",0,9,8,0
"ENSG00000089818.18",183,217,200,152
"ENSG00000279865.1",16,11,4,5
"ENSG00000284697.1",2,3,0,2
"ENSG00000111729.15",1,1,2,0
"ENSG00000235602.5",1,2,2,4
"ENSG00000284393.1",0,0,0,0
"ENSG00000256171.1",0,1,0,0
"ENSG00000196946.11",0,0,0,0
"ENSG00000226711.10",31,2,2,12
"ENSG00000290939.2",2,0,0,0
"ENSG00000244050.3",0,0,0,0
"ENSG00000276417.1",1,0,0,0
"ENSG00000275367.1",4,0,0,0
"ENSG00000171847.12",20,0,0,0
"ENSG00000215241.5",34,10,1,1
"ENSG00000254016.3",0,0,0,0
"ENSG00000290940.2",6,4,0,0
"ENSG00000164845.17",0,0,0,0
"ENSG00000226091.8",12,51,1,4
